title,date_str,siteName,sentiment,pageUrl,author
Landmines and Explosive Remnants of War in Ukraine Will Take Decades to Clear,d2023-03-18T12:24,KyivPost,0.0,https://www.kyivpost.com/post/14439,Steve Brown
‘Putin and His Doppelgängers Must Be Tried at a War Crimes Tribunal’ - Deputy Head of Zelensky’s Office,d2023-03-16T14:00,KyivPost,0.0,https://www.kyivpost.com/post/14386,Maryna Shashkova
OPINION: Playing the Victim: Timothy Snyder’s Testimony to the UN Security Council on Russian Hate Speech,d2023-03-15T13:11,KyivPost,-0.294,https://www.kyivpost.com/post/14313,Timothy Snyder
UK Boosts Security Spending Against China and Russia Threats,d2023-03-14T11:23,KyivPost,0.244,https://www.kyivpost.com/post/14252,AFP
"OPINION: Mobilization in Georgia, Moldova and Serbia",d2023-03-12T14:51,KyivPost,-0.31,https://www.kyivpost.com/post/14162,Dr. Orhan Dragas
Ukrainian Choir Lifts Spirits at London's 'Actor's Church',d2023-03-11T12:37,KyivPost,0.496,https://www.kyivpost.com/post/14122,AFP
Mother Identifies Ukrainian POW Executed in Shocking Video as Different Man to Previously Reported,d2023-03-09T13:58,KyivPost,-0.419,https://www.kyivpost.com/post/14054,Kyiv Post
"OPINION: How to Help Ukrainians, a Year In",d2023-03-07T12:47,KyivPost,0.657,https://www.kyivpost.com/opinion/13916,Timothy Snyder
Ukraine's Kostyuk Dedicates First Tennis Title to War Victims,d2023-03-06T10:41,KyivPost,0.571,https://www.kyivpost.com/post/13856,AFP
German Firm in Talks to Build Tank Plant in Ukraine,d2023-03-04T17:42,KyivPost,0.0,https://www.kyivpost.com/post/13821,AFP
US Attorney General in Surprise Visit to Ukraine,d2023-03-04T11:10,KyivPost,-0.213,https://www.kyivpost.com/post/13802,AFP
"Merkel Shares Responsibility for the War in Ukraine, German Politician Says",d2023-03-03T15:41,KyivPost,-0.651,https://www.kyivpost.com/post/13771,Kyiv Post
Fracas or False-flag? Armed Men in Sleepy Russian Border Village Call for Putin’s Ouster,d2023-03-02T17:11,KyivPost,-0.4,https://www.kyivpost.com/post/13737,Stefan Korshak
‘We Are Afraid of What Comes After Putin’ - An Interview with German Politician Müller,d2023-03-01T11:46,KyivPost,-0.168,https://www.kyivpost.com/post/13659,Maryna Shashkova
Kremlin Lined Up Two Candidates to Usurp Zelensky's Seat in Case of Kyiv's Seizure,d2023-03-01T10:39,KyivPost,-0.333,https://www.kyivpost.com/post/13666,Kyiv Post
OPINION: Why Argentina Won’t Break With Putin,d2023-03-01T09:49,KyivPost,0.0,https://www.kyivpost.com/opinion/13660,Fernando José Kohutiak
"'No Evidence' Ukraine Misusing Aid, Senior US Official Says",d2023-03-01T09:43,KyivPost,-0.188,https://www.kyivpost.com/post/13658,AFP
Ukrainian Mum Finds Sanctuary and a Career Lifeline at the University of Leicester,d2023-02-28T13:51,KyivPost,0.405,https://www.kyivpost.com/post/13628,Kyiv Post
UN Chief Warns Progress on Human Rights Has 'Gone Into Reverse',d2023-02-27T14:54,KyivPost,-0.167,https://www.kyivpost.com/post/13599,AFP
'Every Day I Want to be Home': a Year in Exile for Ukraine Family,d2023-02-27T11:27,KyivPost,0.0,https://www.kyivpost.com/post/13178,AFP
"OPINION: One Year On, International Support for Ukraine Remains Strong",d2023-02-26T14:43,KyivPost,-0.155,https://www.kyivpost.com/opinion/13562,Mark Temnycky
"For Young Ukrainians, Life Goes on Despite the Pain",d2023-02-26T10:47,KyivPost,-0.244,https://www.kyivpost.com/post/13171,AFP
China PR Peace Plan – Pros and Cons In a Nutshell,d2023-02-25T12:31,KyivPost,-0.275,https://www.kyivpost.com/post/13524,Timothy Ash
Is Putin Sick or Dying? A Brief History of Reports About the Russian President’s Health,d2023-02-25T10:53,KyivPost,-0.418,https://www.kyivpost.com/post/13520,Kyiv Post
UN Chief: Russia Brought 'Living Hell' to Ukrainians,d2023-02-25T09:34,KyivPost,-0.448,https://www.kyivpost.com/post/13510,AFP
'Terrible toll': Russia's Invasion of Ukraine in Numbers,d2023-02-24T15:46,KyivPost,-0.784,https://www.kyivpost.com/post/12235,AFP
One Year Without Night Walks,d2023-02-24T15:03,KyivPost,0.162,https://www.kyivpost.com/post/13424,Kyiv Post
'Everything changed': Ukrainians Look Back on a Year of War,d2023-02-24T11:41,KyivPost,-0.211,https://www.kyivpost.com/post/12248,AFP
Parnas’ Version: How Trump and Co. Have Tried to Sabotage Ukraine,d2023-02-23T12:52,KyivPost,-0.249,https://www.kyivpost.com/post/13404,John Moretti
Russia Trying to Destroy Ukrainian Culture: UN Experts,d2023-02-22T13:31,KyivPost,-0.309,https://www.kyivpost.com/post/13356,AFP
"UN to Convene as Ukraine, Allies Seek Votes for 'Peace' Resolution",d2023-02-22T11:09,KyivPost,0.0,https://www.kyivpost.com/post/13346,AFP
Putin Hurts Arms Control but Nuclear Risk Remote: Experts,d2023-02-22T09:26,KyivPost,-0.273,https://www.kyivpost.com/post/13330,AFP
OPINION: Ukraine is Fighting for all Europe,d2023-02-21T16:59,KyivPost,0.154,https://www.kyivpost.com/opinion/13322,Ioannis E. Kotoulas
What You Need to Know from Day 3 of the Munich Security Conference,d2023-02-20T09:28,KyivPost,0.0,https://www.kyivpost.com/post/13256,Irina Pavlova
US Accuses Russia of 'Crimes Against Humanity' in Ukraine,d2023-02-18T17:36,KyivPost,-0.298,https://www.kyivpost.com/post/13228,AFP
US Awards $1 bn Contract to Boost Artillery Round Production,d2023-02-18T09:56,KyivPost,0.0,https://www.kyivpost.com/post/13210,AFP
Day One of the Munich Security Conference 2023,d2023-02-18T09:28,KyivPost,0.0,https://www.kyivpost.com/post/13204,Irina Pavlova
Berlin Film Fest Beams in Zelensky for Opener with Sean Penn,d2023-02-17T10:32,KyivPost,0.381,https://www.kyivpost.com/post/13167,AFP
Israel FM in First Visit to Ukraine Since Russia Invasion,d2023-02-16T12:05,KyivPost,0.0,https://www.kyivpost.com/post/12230,AFP
Premature Peace Talks to Encounter Fierce Resistance in Ukraine – Munich Security Report,d2023-02-15T14:04,KyivPost,-0.316,https://www.kyivpost.com/post/12147,Interfax-Ukraine
UN Appeals for $5.6 Billion for Aid to Ukraine in 2023,d2023-02-15T13:56,KyivPost,-0.158,https://www.kyivpost.com/post/12194,AFP
Aid to Ukraine and Blocking Russian Culture – Interview With Film Director Michel Hazanavicius,d2023-02-14T16:04,KyivPost,0.0,https://www.kyivpost.com/post/12128,Maryna Shashkova
Abkhazia: The Forgotten War That Echoes in This One,d2023-02-14T14:30,KyivPost,0.0,https://www.kyivpost.com/post/12153,Oleksiy Bobrovnikov
"‘The US and Norway Blew Up Nord Stream,’ Controversial Journalist Says",d2023-02-14T11:16,KyivPost,-0.207,https://www.kyivpost.com/post/12139,Kyiv Post
'It's Like Verdun': The Grinding Battle for Ukraine's Bakhmut,d2023-02-13T10:22,KyivPost,-0.375,https://www.kyivpost.com/post/12089,AFP
Scholz's Social Democrats Suffer Blow with Berlin Election Loss,d2023-02-13T10:15,KyivPost,-0.711,https://www.kyivpost.com/post/12088,AFP
Berlin Film Festival to Highlight Ukraine and Iran Predicaments,d2023-02-13T10:09,KyivPost,0.411,https://www.kyivpost.com/post/12087,AFP
Planning for Christmas 2023,d2023-02-12T11:54,KyivPost,0.0,https://www.kyivpost.com/post/12015,Andrey Kurkov
Zelensky Says Russian Athletes at Olympics a 'Manifestation of Violence',d2023-02-11T12:12,KyivPost,-0.519,https://www.kyivpost.com/post/12058,AFP
Biden Says Undecided on Poland Visit to Mark Ukraine Anniversary,d2023-02-10T10:27,KyivPost,-0.566,https://www.kyivpost.com/post/12002,AFP
EXPLAINED: The Diplomatic Jealousies Sparked by Zelensky’s European Tour,d2023-02-10T10:13,KyivPost,-0.18,https://www.kyivpost.com/post/12006,Kyiv Post
"Fighter Planes for Ukraine, a Complex Challenge for Kyiv's Allies",d2023-02-09T22:38,KyivPost,0.0,https://www.kyivpost.com/post/12003,AFP
Pink Floyd’s Roger Waters Slammed for UN Speech on Ukraine,d2023-02-09T17:09,KyivPost,-0.33,https://www.kyivpost.com/post/11999,AFP
SpaceX Сurbs Ukraine’s Use of Starlink for Drones,d2023-02-09T15:04,KyivPost,-0.256,https://www.kyivpost.com/post/11995,Kyiv Post
Here’s What Happened at the Last EU-Ukraine Summit,d2023-02-09T10:32,KyivPost,0.0,https://www.kyivpost.com/post/11973,Mark Temnycky
EXPLAINED: What to Expect From Zelensky’s Trip to Brussels Today,d2023-02-09T09:45,KyivPost,0.164,https://www.kyivpost.com/post/11966,Kyiv Post
Ukraine a Sidebar at Best in Biden’s State of the Union Speech,d2023-02-08T15:23,KyivPost,0.0,https://www.kyivpost.com/post/11957,Stefan Korshak
President Zelensky Appeals for Fighter Jets in Address to UK Parliament,d2023-02-08T10:50,KyivPost,0.348,https://www.kyivpost.com/post/11935,Kyiv Post
"Kyiv Post Morning Memo – Everything You Need to Know on Wednesday, Feb. 8",d2023-02-08T10:11,KyivPost,0.0,https://www.kyivpost.com/post/11929,Kyiv Post
"Earthquake Kills More Than 5,000 in Turkey, Syria",d2023-02-07T12:55,KyivPost,-0.602,https://www.kyivpost.com/post/11905,AFP
OPINION: Liberal Hawks Versus Realist Doves: Who is Winning the Ideological War Over the Future of Ukraine?,d2023-02-05T12:31,KyivPost,0.0,https://www.kyivpost.com/post/11691,Robert G. Patman
16 Telegram Accounts to Follow for the Latest War News From Ukraine,d2023-02-05T09:45,KyivPost,0.0,https://www.kyivpost.com/post/11796,Stefan Korshak
Ukraine Returns 116 Defenders in POW Swap,d2023-02-04T12:07,KyivPost,0.0,https://www.kyivpost.com/post/11823,Interfax-Ukraine
OPINION: Setting the Conditions for Victory or Defeat,d2023-02-02T13:47,KyivPost,0.0,https://www.kyivpost.com/opinion/11760,Hans Petter Midttun
Human Rights Watch Accuses Ukraine of Using Banned Anti-Personnel Mines,d2023-02-01T15:57,KyivPost,-0.393,https://www.kyivpost.com/post/11734,Kyiv Post
EXCLUSIVE: Zhevago's Schemes Revealed - A Kyiv Post Investigation,d2023-02-01T11:18,KyivPost,-0.178,https://www.kyivpost.com/post/11718,Oleksiy Bobrovnikov
EU-Ukraine Summit to Take Place in Kyiv Friday,d2023-02-01T10:13,KyivPost,-0.437,https://www.kyivpost.com/post/11708,AFP
Ukrainian Cabinet’s New Conscription Rules: War-critical Workers May Avoid Draft,d2023-01-31T16:38,KyivPost,-0.218,https://www.kyivpost.com/post/11701,Stefan Korshak
"Winter Not Over, But Europe Braces for The Next One",d2023-01-31T11:08,KyivPost,0.0,https://www.kyivpost.com/post/11677,AFP
NATO Chief Asks S. Korea to 'Step Up' Military Support for Ukraine,d2023-01-30T15:21,KyivPost,-0.177,https://www.kyivpost.com/post/11652,AFP
"New Czech President Expected to Foster EU, Ukraine Ties",d2023-01-29T13:21,KyivPost,0.22,https://www.kyivpost.com/post/11617,AFP
OPINION: SDR Reallocation Can Solve Ukraine’s Debt Problem,d2023-01-28T13:25,KyivPost,0.0,https://www.kyivpost.com/opinion/11546,Timothy Ash
'Fierce' Battle in Ukraine for Vugledar Near Donetsk,d2023-01-28T10:28,KyivPost,-0.278,https://www.kyivpost.com/post/11593,AFP
Ukraine’s Defenders – Meet the M270 Operators and Crew of the 107th Rocket Artillery Brigade,d2023-01-28T10:07,KyivPost,0.0,https://www.kyivpost.com/post/11466,Stefan Korshak
Double Agent or Hero: Who Was Denys Kireyev and Why Was He Killed?,d2023-01-27T11:16,KyivPost,-0.237,https://www.kyivpost.com/post/11480,Anna Neplii
UNESCO Lists Odesa Historical Centre as World Heritage Site,d2023-01-26T13:02,KyivPost,0.0,https://www.kyivpost.com/post/11530,AFP
Zelensky Signs Controversial Law Toughening Punishment for Desertion in Army,d2023-01-25T14:48,KyivPost,-0.257,https://www.kyivpost.com/post/11498,AFP
"Two British Volunteers Died in Ukraine, Families Confirm",d2023-01-25T14:36,KyivPost,0.0,https://www.kyivpost.com/post/11496,Kyiv Post
President Zelensky Turns 45: What Supporters and Critics Say about Him,d2023-01-25T11:11,KyivPost,0.158,https://www.kyivpost.com/post/11482,Kyiv Post
"ICU Bond Market Weekly Insight: 23 January, 2023",d2023-01-24T15:37,KyivPost,0.0,https://www.kyivpost.com/post/11459,Kyiv Post
Sean Penn Ukraine Doc to Premiere at Berlin Film Fest,d2023-01-23T17:45,KyivPost,0.509,https://www.kyivpost.com/post/11436,AFP
EXPLAINED: Latest Estimates of Ukrainian and Russian Casualties,d2023-01-23T09:58,KyivPost,-0.406,https://www.kyivpost.com/post/11402,Kyiv Post
War Crimes More Apparent as Russia’s War Against Ukraine Continues,d2023-01-22T10:55,KyivPost,-0.55,https://www.kyivpost.com/post/11260,Mark Temnycky
"OPINION: How Poland Has been Smarter, More Principled, and Warmer than Germany",d2023-01-21T14:30,KyivPost,-0.333,https://www.kyivpost.com/post/11378,Stefan Tompson
The Key Weapons Ukraine Still Needs from Western Allies,d2023-01-21T09:49,KyivPost,0.0,https://www.kyivpost.com/post/11369,Stefan Korshak
What We Know About Putin’s Preparations for a Long-Term War,d2023-01-17T14:56,KyivPost,0.0,https://www.kyivpost.com/post/11231,Aleksandra Klitina
How April 2022 Kramatorsk Station Bombing Still Affects the City,d2023-01-17T12:32,KyivPost,-0.492,https://www.kyivpost.com/post/11224,AFP
U.S. and NATO Will Support an Anti-Russian Insurgency if Kremlin Attacks,d2023-01-17T12:01,KyivPost,0.0,https://www.kyivpost.com/ukraine-politics/u-s-and-nato-will-support-an-anti-russian-insurgency-if-kremlin-attacks.html,Roman Woronowycz
‘Black Grain’ of Odesa,d2023-01-15T16:30,KyivPost,-0.251,https://www.kyivpost.com/post/11154,Oleksiy Bobrovnikov
OPINION: ‘Slava Ukraini - Viva Venezuela Libre’,d2023-01-15T14:28,KyivPost,0.193,https://www.kyivpost.com/post/11053,Rodrigo Figueredo
Winter War in Ukraine: Russia’s Army Can No Longer Conduct a Large-Scale Offensive,d2023-01-15T10:45,KyivPost,-0.693,https://www.kyivpost.com/post/6599,Ugo Poletti
OPINION: A Year of War in Odesa,d2023-01-14T11:07,KyivPost,0.247,https://www.kyivpost.com/post/11128,Ugo Poletti
"Russia Claims Control of Soledar, Ukraine says Battle is Not Over",d2023-01-14T08:36,KyivPost,-0.379,https://www.kyivpost.com/post/11123,AFP
Italian Minister of Enterprise Visits Kyiv to Discuss Reconstruction,d2023-01-12T15:00,KyivPost,0.213,https://www.kyivpost.com/post/11066,Ugo Poletti
"Body of Missing British Volunteer Found in Eastern Ukraine, Russian Wagner Group Claims",d2023-01-12T14:17,KyivPost,-0.658,https://www.kyivpost.com/post/11062,Alisa Orlova
How Britain’s Challenger Tank Could Pave the Way for German Leopards,d2023-01-10T15:33,KyivPost,0.0,https://www.kyivpost.com/post/6592,Stefan Korshak
Ukrainians Will Need Travel Authorization Despite EU Application,d2023-01-10T13:30,KyivPost,0.0,https://www.kyivpost.com/post/6560,Emma Morris
EXPLAINED: Russia’s Highly Dubious Claim About Killing 600 Ukrainian Troops,d2023-01-09T10:18,KyivPost,-0.382,https://www.kyivpost.com/post/6525,Kyiv Post
Refugees Celebrate First Christmas Since Fleeing Ukraine,d2023-01-07T14:04,KyivPost,0.219,https://www.kyivpost.com/post/6505,AFP
The Meaning of this Christmas for Ukrainians: Interview with Archbishop Borys Gudziak,d2023-01-06T12:59,KyivPost,0.493,https://www.kyivpost.com/post/6467,Kyiv Post
Italian Military Expert on Ukraine’s Key Ingredient for Success Against Russia,d2023-01-03T16:16,KyivPost,0.0,https://www.kyivpost.com/post/6371,Ugo Poletti
"EXPLAINED: Why Germany’s Defence Minister is in Trouble Over a ""Disturbing"" Video",d2023-01-03T10:50,KyivPost,-0.689,https://www.kyivpost.com/post/6352,Kyiv Post
Military Chaplain Describes the ‘Incredible Moral Fatigue’ of Fighting in Bakhmut,d2023-01-02T11:56,KyivPost,-0.269,https://www.kyivpost.com/post/6331,AFP
Capturing the Soul of a Nation: Arts Year in Review,d2023-01-01T12:22,KyivPost,0.519,https://www.kyivpost.com/post/6115,Stash Luczkiw
The Decisive Battle of the Russo-Ukraine War So Far: Putin’s Disastrous Attempt to Capture Kyiv,d2023-01-01T11:20,KyivPost,-0.317,https://www.kyivpost.com/post/6038,Stefan Korshak
'A Lot of Pain': The Battle of Firefighters on Ukraine's Frontline,d2023-01-01T10:57,KyivPost,-0.553,https://www.kyivpost.com/post/6313,AFP
Zelensky: Ukraine Will Fight Until Victory,d2023-01-01T10:13,KyivPost,0.7,https://www.kyivpost.com/post/6315,AFP
"Zelensky, Ukraine's Comic Turned War-Time Leader - the AFP's Assessment",d2022-12-31T13:44,KyivPost,-0.248,https://www.kyivpost.com/post/6196,AFP
OPINION: Book Review: ‘Invasion: The Inside Story of Russia’s Bloody War and Ukraine’s Fight for Survival’ by Luke Harding,d2022-12-31T12:20,KyivPost,0.0,https://www.kyivpost.com/opinion/6178,Anders Aslund
OPINION: Results of the Stormy Year That Was 2022,d2022-12-31T12:11,KyivPost,-0.263,https://www.kyivpost.com/opinion/6233,Ihor Zhdanov
Biden Signs $1.7 Trillion US Government Spending Bill,d2022-12-30T12:47,KyivPost,0.0,https://www.kyivpost.com/post/6267,AFP
OPINION: 2022: The Year of the Blood-Stained Bird,d2022-12-30T10:33,KyivPost,0.0,https://www.kyivpost.com/post/6189,Volodymyr Fesenko
OPINION: Protection From Russia – an Obligation in 2023 as Well,d2022-12-29T10:53,KyivPost,-0.559,https://www.kyivpost.com/opinion/6221,Dr. Orhan Dragas
How Foreign Businesses in Ukraine Cope With the War,d2022-12-26T11:43,KyivPost,0.0,https://www.kyivpost.com/post/5923,Anna Neplii
Ukraine Estimates Grain Harvest Fell Around 40%,d2022-12-24T10:18,KyivPost,-0.717,https://www.kyivpost.com/post/6072,AFP
Children of War: Photo Project Shows the Creepy Everyday Life of Young Ukrainians,d2022-12-21T12:36,KyivPost,0.0,https://www.kyivpost.com/post/5959,Anna Neplii
IMF Approves Program to Help Ukraine Secure Donor Funding,d2022-12-20T12:28,KyivPost,0.0,https://www.kyivpost.com/post/5920,AFP
"Kyiv Post Morning Memo – Everything You Need to Know on Tuesday, Dec. 20",d2022-12-20T10:17,KyivPost,0.0,https://www.kyivpost.com/post/5910,Kyiv Post
"OPINION: Residual Russian Empire, Disguised as Federation, Under Threat",d2022-12-17T11:11,KyivPost,-0.172,https://www.kyivpost.com/opinion/5680,Askold S. Lozynskyj
Exiled Chechen Leader Fears Influx of Russian Terrorists into Ukraine,d2022-12-16T13:15,KyivPost,0.0,https://www.kyivpost.com/post/5793,Oleksiy Bobrovnikov
The Russians Helping Ukrainian Refugees in Bulgaria,d2022-12-14T09:45,KyivPost,-0.489,https://www.kyivpost.com/post/5721,AFP
"Odesa Corruption Reveals Russian, Chinese and Internal Ukrainian Involvement",d2022-12-13T15:18,KyivPost,0.0,https://www.kyivpost.com/post/5709,Oleksiy Bobrovnikov
OPINION: Gratitude to Ukraine,d2022-12-13T12:17,KyivPost,-0.29,https://www.kyivpost.com/post/5687,Timothy Snyder
"Kyiv Post Morning Memo – Everything You Need to Know on Tuesday, Dec. 13",d2022-12-13T11:05,KyivPost,0.0,https://www.kyivpost.com/post/5686,Kyiv Post
"Ukrainian, Russian Nobel Peace Winners Slam Putin's 'Insane' War",d2022-12-10T17:52,KyivPost,-0.207,https://www.kyivpost.com/post/5610,AFP
Kremlin Critic Sentenced to Eight and a Half Years by Moscow Court,d2022-12-09T14:40,KyivPost,-0.514,https://www.kyivpost.com/post/5577,Jay Beecher
Ukraine Lawmaker: Radiation Leaks Are Biggest Threat to Ecology,d2022-12-07T00:00,KyivPost,-0.418,https://archive.kyivpost.com/multimedia/video/ukraine-lawmaker-radiation-leaks-are-biggest-threat-to-ecology,Kyiv Post
Six Days in Russian Captivity – Mayor of Melitopol Speaks Out,d2022-12-07T00:00,KyivPost,0.0,https://archive.kyivpost.com/multimedia/video/six-days-in-russian-captivity-mayor-of-melitopol-speaks-out,Kyiv Post
Armed Forces of Ukraine Day: Milestones in the Push to Evict Russian Invaders,d2022-12-06T09:46,KyivPost,0.0,https://www.kyivpost.com/ukraine-politics/armed-forces-of-ukraine-day-milestones-in-the-push-to-evict-russian-invaders.html,Stefan Korshak
“My Dream is for the Empire to Disintegrate”: Wartime Theater in Lviv,d2022-12-04T17:03,KyivPost,0.246,https://www.kyivpost.com/post/5477,Milovan Mracevich
"ISW Russian Offensive Campaign Assessment, December 3",d2022-12-04T10:00,KyivPost,-0.25,https://www.kyivpost.com/russias-war/isw-russian-offensive-campaign-assessment-december-3.html,ISW
“I was Lucky to Survive” – Interview with Journalist and Mariupol Resident Andriy Marusov,d2022-11-29T14:29,KyivPost,0.0,https://www.kyivpost.com/post/29,Marichka Palamarchuk
